Country Name,country_code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.00883100000,1442.42455500000,1437.59848100000,1355.13493900000,1246.83633000000,1217.79138800000,1281.39152900000,1381.63593300000,1414.59289700000,1091.54727700000,1180.0444560000,1422.27331800000,1573.55219900000,1958.02050200000,2722.47407800000,3577.35804000000,5030.13494700000,6449.43931100000,8123.54705900000,6938.01175700000,8793.07590000000,11287.1464930000,12018.7966530000,13478.459628000,12427.7094580000,10196.1226260000,7475.56688700000,8943.08416800000,9472.48527300000,9457.12614700000,8781.50797800000,9983.60103600000,11255.3396440000,12879.4275260000,14005.3487360000
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,102.824417000000,99.2716960000000,104.600456000000,107.393656000000,111.300545000000,106.865601000000,119.833476000000,121.90214200000,128.654647000000,133.310793000000,141.039391000000,150.852979000000,172.642045000000,198.578084000000,227.233442000000,241.224426000000,248.935108000000,311.48625300000,355.141982000000,403.242080000000,453.558973000000,412.883704000000,373.794836000000,335.037152000000,334.40283600000,319.503611000000,363.745118000000,386.630930000000,391.238771000000,374.489194000000,374.458993000000,344.722642000000,336.68140000000,228.998033000000,276.447872000000,340.064842000000,440.527079000000,466.723815000000,487.883240000000,433.721236000000,414.626365000000,410.700452000000,402.936386000000,442.898457000000,463.662781000000,523.456312000000,699.80237100000,840.201439000000,915.54435500000,1047.9678320000,1091.51873100000,1096.14499800000,1285.00536200000,1370.87885200000,1482.81566300000,1489.11959800000,1554.12610300000,1667.48447200000,1836.45275500000,1960.40808900000,1927.66459000000,2061.35622100000,2109.56288500000,1952.30457900000,2206.1349790000
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.798145000000,569.548584000000,512.766741000000,448.554191000000,372.481760000000,364.250365000000,394.856880000000,376.427930000000,345.137046000000,258.048056000000,279.621738000000,308.41129600000,321.726775000000,380.505829000000,433.233873000,476.548194000000,543.113512000000,721.771578000000,966.388569000000,870.198895000000,876.954476000000,1117.40174400000,1168.62244700000,1269.66303500000,1264.52668800000,1105.65193800000,1103.27489400000,1221.39046800000,1283.5203040000,1421.99927500000,1229.51766600000,1349.99730700000,1739.72018300000,2138.22210200000,2419.26553600000
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,113.825789000000,128.827777000000,126.357117000000,147.101573000000,142.221617000000,143.154318000000,154.253841000000,159.206634000000,166.65319900000,174.705837000000,182.446852000000,185.759998000000,158.124375000000,244.109577000000,191.297492000000,190.181470000000,267.336307000000,307.094922000000,294.059373000000,302.1307850000,343.485225000000,324.655871000000,297.59042000000,258.780953000000,286.753596000000,296.426688000000,327.500984000000,350.147277000000,386.691124000000,444.199068000000,525.797325000000,612.252649000000,731.692295000000,866.284000000000,875.748936000000,952.274616000000,1088.98152800000,1192.80263000000,1305.6600970000,1431.56396500000,1547.32010400000,1675.19555700000,1826.35391700000,2036.67377600000,2225.87705500000,2081.73914200000,2167.40324200000,2325.03050000000,2429.74853500000,2627.8796970000
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,201.023775000000,210.668594000000,256.187000000000,421.626997000000,1131.29075100000,730.441793000000,548.075642000000,519.943895000000,610.783853000000,572.794606000000,542.253600000000,567.722497000000,518.62249600000,483.107821000000,527.291455000000,392.905065000000,381.918759000000,423.822473000000,535.915135000000,514.652948000000,488.067528000000,540.125861000000,791.99610100000,747.75302100000,837.971706000,844.429606000000,985.885941000000,953.162998000000,874.484349000000,887.496019000000,845.367240000000,718.833787000000,810.10870000000,1020.50033900000,1083.2688990000,1161.78341700000,1123.19259000000,1352.57814000000,1410.62246900000,1316.62753900000,1522.10068700000,1771.12926800000,1843.55336300000,1772.08718300000,1736.70535700000,1639.85274700000,1742.66799300000,1853.05122700000,1912.73809400000,1750.9977190000,1751.7823200000,2222.04829500000,2069.76720100000,2177.70114100000,2288.63458300000
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,221.584586000000,225.599128000000,230.286541000000,240.139617000000,256.40471500000,265.823194000000,289.973109000000,344.457119000000,309.027410000000,346.592027000000,365.421692000000,443.938525000000,521.083031000000,551.413363000000,720.537206000000,765.12533400000,692.139329000000,1026.25343200000,1143.84000100000,1367.339966000,1597.6489910000,1894.44210200000,2022.52944200000,2052.11116500000,2341.40772900000,2650.9864690000,3140.11209500000,3573.284032000,4205.65468300000,4723.45351900000,5373.44824000000,5464.61025700000,5947.1211360000,6395.31437700000,7065.28292000000,7406.44486100000,7788.42839900000,8626.72257500000,8710.78984100000,9116.28628000000,9319.65545100000,10022.5919240000,10453.6587060000,10175.6295450000,10944.6183740000,11783.7867150000,13837.8495310000,14757.9579750000,16604.9448620000,16503.4119290000,16622.9457910000,17832.4572920000,17532.0559010000,18580.1301950000,20219.3954240000,20328.8003530000,21387.5415510000,22464.9899630000,22901.3816400000,23595.4923230000,18859.0190360000,18361.1449700000,20985.0112160000,22600.4502300000,22771.4168920000
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.274136000000,93.8313830000000,106.159703000000,146.302493000000,123.606374000000,108.723112000000,133.479834000000,161.159443000000,198.434884000000,243.426138000000,279.308746000000,301.178737000000,324.192811000000,406.897094000000,563.352476000000,617.456062000000,834.134208000000,1055.8800410000,1405.82237400000,1783.62231300000,1715.42240000000,1883.45598000000,1992.51677800000,2198.93929100000,2413.27650100000,2482.39995600000,2834.89034000000,3554.60600900000,4748.64064400000,5817.06556700000,6609.99728300000,7636.9480640000,8126.66206200000,8884.91946400000,10385.3904570000,12564.7243740000,13402.994605000,12398.4904540000,8281.71948300000,10672.4475590000,12257.0206620000,11561.2071750000,13165.08362500,14672.8057540000,16496.1316170000,19402.5026260000,21743.4774510000,24086.4104390000,21350.427980000,19143.8516050000,23079.2601260000,25097.595427000,25459.1689000000,27179.5170150000,29252.9312380000,28737.4391710000,29280.4403170000,31600.7358740000,33447.1562840000,31902.4169050000,31721.2989140000,35125.5224980000,32394.6833730000,33121.3712890000,
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,4748.39284400000,4444.5230860000,4378.78429800000,4023.99037800000,4176.11038200000,3887.34562000000,3871.94559200000,3694.96497800000,3551.58710700000,4485.60842700000,4835.69104600000,5532.43234000000,12526.6031710000,10881.7216440000,11141.1981410000,11237.7967180000,11567.0653750000,17385.8942890000,19031.9051900,15825.191918000,12978.8949980000,11965.3390510000,11918.6168930000,11321.663554000,9076.70885200000,10895.6500280000,9692.34754600000,10964.6929080000,10937.5415270000,8147.10807300000,12146.19505600,14317.7209420000,14929.7441110000,16168.165602000,18201.0958610000,16977.3895620000,14066.9509570000,15853.6264420000,19296.3471700000,17374.2318660000,18512.7523040000,22690.655175000,27552.2827400000,36122.6142740000,42946.6374100000,45709.4132880000,55585.1889340000,37907.1001320000,39212.2522190000,49169.6063980000,52155.2225460000,49651.0439710000,44368.781373000,29882.2126870000,27323.6890640000,29047.6535820000,32067.9623690000,31707.8737460000,25236.0755520000,34018.6342880000,39981.7690980000,34075.8490440000,32213.8622290000
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,320.058532000000,344.849890000000,346.645836000000,370.582278000000,413.469085000000,436.157438000000,469.438356000000,464.882162000000,487.374080000000,532.30849200000,564.29655400000,609.453618000000,676.63614600000,884.156225000000,1135.19668600000,1195.22980900000,1270.53078600000,1346.05772000000,1597.10681500000,1716.89127300000,2027.73619200000,2277.60573800000,2056.02720100000,1736.09985400000,1824.10149500000,1757.73584300000,1745.02935700000,1875.1839010000,1999.65077100000,2229.90782100000,2425.45900000000,2561.13005900000,2729.07241700000,3232.89345000000,3757.13368200000,3937.41642700000,4230.16389800000,4542.98005300000,4507.53821100000,3936.83333000000,4290.89717000000,4122.79733600000,3658.16106400000,3686.28860100000,4149.53859300000,4960.45104400000,5717.84551200000,6672.17932200000,7623.43867800000,6981.20778800000,8637.62473400000,9979.98044300000,9823.23365100000,9971.16512200000,9905.72186800000,8307.33369600000,7975.72164800000,8811.13555400000,8468.20128400000,8266.47471200000,6892.38171600000,7955.36133400000,9093.65274200000,10166.928671000,10344.66889900
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,483.017782000000,632.801098000000,461.911552000000,274.729585000000,147.070943000000,170.377297000000,200.7349050000,231.806228000000,247.345286000000,283.400573000000,320.968129000000,357.758162000000,371.341879000000,339.09319200000,243.923962000000,272.325307000000,318.749852000000,320.316005000000,313.350817000000,355.097216000000,409.296298000000,466.061507000000,579.391947000000,697.323014000000,885.747376000000,935.03237300000,1125.91610200000,1361.54704400000,1563.5650770000,1812.51774400000,1981.03910900000,2121.01339100000,2303.22156000000,2432.43059500000,2545.1075420000,2589.32081000000,2583.77730700000,2526.05105000000,2046.40440300000,2066.94979800000,2123.97909400000
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.153902000000,771.001121000000,789.526338000000,1278.42125700000,1559.38100600000,2078.63864200000,2467.76942700000,2958.74264000000,3393.05090700000,3834.0590790000,4124.85527900000,4086.93872800000,3986.83513900000,4009.55929800000,4290.85283800000,4437.71588500000,4600.68371400000,4602.19804600000,4635.2514120000,5125.25810000000,5912.04532800000,7090.85493900000,7625.81051600000,7834.96257100000,8406.98405600000,8162.37929400000,7577.6413300000,7714.1100000000,8089.012088000,8608.21085000000,9174.53666200000,8905.88005500000,5561.19167000000,4045.37391100000,3654.35845500000,3477.72489800000,
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,167.171498000000,157.504686000000,160.280325000000,163.131266000000,173.926490000000,177.562432000000,184.583689000000,192.150747000000,198.647105000000,214.717912000000,220.293848000000,227.078201000000,238.610980000000,244.361728000000,299.413661000000,345.648936000000,347.498457000000,381.089105000000,394.468078000000,434.69976400000,443.027172000000,426.054940000000,422.446143000000,390.759727000000,390.407958000000,379.951476000000,364.288669000000,409.215940000000,424.325719000000,312.289255000000,172.867610000000,177.867007000000,107.842801000000,74.4272030000000,61.490431000000,62.1438140000000,71.4065250000000,122.627994000000,134.675393000000,156.573167000000,298.485341000000,300.463829000000,299.536446000000,239.779557000000,284.140224000000,287.487333000000,320.55808600000,374.211308000000,451.713856000000,448.386367000000,492.252808000000,568.087866000000,638.368751000000,710.744571000000,706.714490000000,692.590082000000,714.613063000000,699.269096000000,692.203127000000,658.164181000000,616.787867000000,667.96610500000,744.617175000000,799.194470000000,846.277368000000
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,269.038073000000,285.341581000000,382.084506000000,527.861940000000,764.898389000000,1000.53474100000,1250.60018800000,1436.61803300000,1971.86632500000,2174.95045700000,2209.5811760000,2442.58280800000,2829.80145200000,3727.38549900000,6213.50027500000,5720.62691100000,7017.74340700000,7783.46009100000,7251.83754200000,9442.75933300000,11959.5222690000,10044.0410040000,9063.69851300000,8927.36442800000,7811.06937300000,8087.36306800000,6018.91345200000,6464.7328400000,5736.28244000000,5792.5791630000,6502.27886600000,7039.83392000000,7302.68908700000,6477.87035800000,5933.29121400000,5205.25706400000,5591.02027500000,6061.81366000000,5301.08354800000,6894.51875500000,7214.10040400000,6312.80030500000,3718.29434700000,4674.09943200000,5773.76333200000,8079.24957300000,10048.8480430000,11144.9448410000,13906.1407820000,9551.05403900000,11600.9068650000,7593.8391530000,14975.8902800000,11951.7134130000,8926.42074600000,7458.48917800000,7525.80299300000,9965.83236700000,11196.5854810000,9963.19489100000,6650.33810600000,4935.82787300000,5986.63694900000,6172.81246900000,6318.40314000000
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1428.20328900000,1604.77728400000,1489.46138400000,1575.74163500000,1979.12504000000,2202.28125400000,2590.69331500000,2818.91475100000,3182.44170100000,3565.01015800000,4204.57161900000,4398.67906900000,4759.83867800000,4764.72464800000,4892.06733600000,5147.92024000000,5244.01665100000,5282.37011400000,5672.51373800000,5882.83399000000,5879.56191400000,5570.45247100000,5567.89428400000,6058.60622100000,6494.60034900000,6863.43641900000,7611.17856700000,7964.38211500000,8516.96075500000,8250.52180700000,8673.68720300000,9128.99442000000,9260.30006600000,9577.21733800000,10044.8218380000,10334.9860820000,10638.1269400000,11333.1123820000,11642.6984730000,11794.0597230000,8411.07474900000,10459.1321250000,13103.8243150000,13554.7684780000,14181.6303350000
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,361.677294000000,389.511629000000,398.185917000000,421.082915000000,455.407203000000,476.357568000000,510.811910000000,507.604876000000,530.98471500000,578.362537000000,615.60272500000,669.99336900000,735.923430000000,955.884995000000,1209.61569900000,1238.89169100000,1327.71385000000,1425.51576100000,1670.82795900000,1833.38406100000,2179.66249900000,2435.22327300000,2193.72709700000,1894.89659300000,1952.57228700000,1891.26216500000,1876.84974100000,1974.95300800000,2123.83374900000,2300.78913700000,2501.00479000000,2651.24611800000,2842.86409300000,3304.96850200000,3795.03681200000,4036.91288700000,4295.18484500000,4634.54776900000,4618.67022200000,4110.8837820000,4472.56266800000,4326.61919100000,3839.17786500000,3862.11886000000,4385.87702400000,5229.87337300000,6047.70417600000,7035.76512600000,8077.9247200000,7495.02210500000,9183.09564400000,10333.4116790000,10343.77598100,10490.1720150000,10582.047350000,8758.631461000,8460.65543600000,9308.69617100000,9032.03848300000,8830.22782200000,7445.29645300000,8597.53194000000,9716.03266700000,10838.827949000,11044.6796560000
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,114.742229000000,117.137585000000,123.780348000000,138.728505000000,122.836820000000,134.750843000000,143.16566100000,141.820291000000,147.477130000000,158.974948000000,150.029025000000,153.996922000000,155.54155600000,184.400305000000,223.714990000000,262.708869000000,236.242725000000,253.959256000000,291.572746000000,311.326569000000,334.212393000000,335.021585000000,330.981112000000,318.612849000000,315.276390000000,335.44080600000,284.449040000000,294.689824000000,315.006721000000,329.505527000000,369.871781000000,390.656072000000,300.680555000000,302.718832000000,289.313723000000,288.893772000000,296.449651000000,301.776029000000,298.254152000000,299.930512000000,332.685920000000,313.129602000000,334.068452000000,368.995551000000,416.123758000000,481.381656000000,544.265857000000,637.561375000000,763.438841000000,738.611492000000,815.33186700000,908.84557500000,929.489014000000,986.62795200000,1035.12745000000,970.916596000000,963.946548000000,1030.33002200000,1072.37486100000,1104.18633200000,1088.70490900000,1161.529355000,1273.78979200000,1254.2327930000,1325.30935400000
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,126.316972000000,133.585592000000,151.362165000000,150.499678000000,163.444486000000,178.305513000000,207.738078000000,253.087868000000,291.511212000000,298.522577000000,336.789688000000,381.446408000000,391.77232400000,421.408227000000,422.217878000000,416.268000000000,387.776306000000,371.590825000000,339.374342000000,348.157625000000,356.73118300000,376.447068000000,397.180091000000,487.019325000000,532.045896000000,355.922347000000,381.547637000000,352.858161000000,313.297928000000,289.573825000000,302.984703000000,301.008470000000,296.163119000000,360.084301000000,329.929972000000,356.436535000000,386.923539000000,444.499258000000,520.290148000000,585.191775000000,686.413651000000,793.944951000000,753.856198000000,820.562915000000,868.53035700000,772.447999000000,767.544385000000,789.28453000000,736.645564000000,630.769856000000,635.47544900000,647.163397000000,654.940948000000,607.964754000000,643.369305000000,723.504639000000,697.171192000000,746.934789000000
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,4262.03220600000,4856.0090430000,5645.23266400000,7282.37356000000,8271.73531500000,10332.5128680000,11326.3488430000,12416.8693020000,17456.9309490000,19674.4126840000,20958.7395300000,19929.4102800000,19885.6126560000,19814.8538490000,18898.3678690000,19684.2626850000,28612.8865000000,38206.2269470000,41568.5441180000,39551.6404000000,49457.5609340000,50811.7464530000,55057.1110630000,55604.5479970000,63935.9902450000,78909.7043380000,80688.7182490000,73590.8620290000,78302.9905910000,82682.284882000,76087.911114000,75067.8001680000,79795.1785890000,90108.3673650000,100280.831357000,105295.057028000,114167.939211000,130492.595350000,143249.227302000,126024.714567000,141089.812849000,158066.369379000,148842.035144000,172823.607795000,178735.153021000,167187.15731000,165375.491396000,170547.092299000,174988.775083000,166907.839305000,164671.093553000,201944.830335000,186821.881757000,207973.617747000,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,145.928701000000,145.900945000000,141.383198000000,119.352332000000,122.941809000000,155.566985000000,156.606032000000,162.294823000000,153.48764700000,163.60658000000,186.900792000000,188.760802000000,199.38289300000,220.170239000000,268.650905000000,279.82158300000,260.301495000000,292.148992000000,190.996465000000,230.775069000000,271.055290000000,292.45136000000,311.957879000000,335.823152000000,391.369618000000,384.611538000000,407.164600000000,419.824409000000,434.015553000000,430.02389000000,491.213686000000,546.292516000000,579.655118000000,607.231847000000,678.268012000000,741.838255000000,776.192371000000,827.035756000000,849.37461300000,826.421228000000,846.460813000000,803.544027000000,834.936015000000,946.382255000000,1028.62068100000,1207.21994800000,1389.50625600000,1578.63451100000,1973.58476900000,2026.65940000000,2808.36779200000,3224.95736300000,3327.77612400000,3740.61589300000,3971.91913100000,4057.7158350000,4149.19190800000,4398.88828100000,4358.56095900000,4081.94772700000,3847.60137700000,3996.96240000000,3342.63650300000,3798.89016600000,4515.56787300000
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,104.411877000000,108.57471700000,107.561617000000,116.099578000000,127.291256000000,133.101602000000,118.62674400000,123.620975000000,128.096355000000,138.518796000000,146.491851000000,149.079060000000,155.493534000000,178.5347570000,215.514212000000,230.356637000000,237.682903000000,260.565136000000,287.588068000000,325.27764500000,386.280303000000,466.798797000000,452.013676000000,417.753099000000,391.037629000000,406.949319000000,398.825304000000,424.304004000000,427.239845000000,408.587778000000,433.184178000000,405.029253000000,413.339129000000,408.787478000000,449.550878000000,522.313335000000,582.13896200000,597.876481000000,597.9210430000,540.234948000000,558.973059000000,553.518693000000,572.749622000000,638.229132000000,721.15925500000,815.986470000000,938.650084000000,1128.05374700000,1225.81907200000,1256.46346400000,1486.73323800000,1631.11430400000,1695.30445500000,1763.7890310000,1874.775474000,1843.92246000000,1892.70524000000,2019.49854000000,2078.75738900000,2153.95427100000,2058.43460000000,2302.44736900000,2424.15054700000,2443.40827600000,2517.63261200000
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,127.599363000000,127.456588000000,126.918743000000,137.3011030000,150.13781200000,161.803642000000,163.678122000000,163.904618000000,169.499392000000,184.975808000000,196.848104000000,206.509958000000,226.53726000000,282.101680000000,350.976913000000,379.77330200000,399.969464000000,439.796267000000,478.601649000000,543.341523000000,628.227847000000,688.98602200000,664.984664000000,630.641529000000,634.599584000000,645.310796000000,645.274186000000,652.193926000000,681.483878000000,715.842276000000,804.648457000000,767.97180700000,790.880208000000,840.430637000000,926.100531000000,1040.20739300000,1136.00853300000,1185.71103300000,1160.93907600000,1099.82518800000,1177.75765500000,1162.06593400000,1167.55459200000,1288.22169600000,1490.06634800000,1734.86422900000,2014.03892100000,2439.69426700000,2857.43260800000,2826.1947930000,3390.74990300000,3939.15229400000,4130.06444400000,4326.21492700000,4468.79749900000,4282.04601600000,4269.77006700000,4607.31736300000,4846.86334500000,4904.42291600000,4698.51753000000,5485.92472100000,5702.28344200000,5819.84086300000,5974.80452200000
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,46.9517800000000,47.0464640000000,53.5421250000000,58.4076960000000,62.6207650000000,64.255498000000,64.2951650000000,64.8393250000000,64.809252000000,67.0950360000000,67.4401980000000,72.4076450000000,73.9566190000000,106.991292000000,128.666618000000,123.231375000000,117.825078000000,149.860460000000,200.845414000000,212.370938000000,306.815566000000,299.839327000000,233.939892000000,252.017748000000,210.998495000000,165.373922000000,191.375758000000,236.451033000000,270.36712000000,279.035253000000,329.563785000000,382.291248000000,443.624297000000,439.365411000000,455.593586000000,513.413449000000,479.671395000000,501.981389000000,464.683746000000,455.650054000000,442.779546000000,412.677474000000,388.92335000000,583.270036000000,766.685821000000,861.381496000000,925.467486000000,861.188421000000,898.482518000000,878.847951000000,1119.47557800000,1280.73390900000,1217.93071200000,1151.03735800000,1173.5377930000,1121.19851300000,992.491841000000,1069.36673200000,1170.65569700000,1082.05706800000,918.582577000000,1066.58643600000,1030.12579600000,916.282970000000,971.814620000000
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,167.960973000000,155.808834000000,156.690040000000,167.068922000000,179.224281000000,196.460169000000,213.627787000000,209.85651900000,208.696949000000,227.247035000000,252.420633000000,274.31236100000,308.948805000000,393.184547000000,463.43118900000,502.866985000000,533.602480000000,609.907101000000,625.47644800000,733.96391100000,829.976177000000,857.73028900000,852.206349000000,777.2894050000,799.872797000000,852.305956000000,892.272895000000,927.575519000000,996.63014700000,1046.97268900000,1065.22141700000,1061.14332500000,1069.15173700000,1100.78762100000,1264.77930800000,1551.44962800000,1694.10144000000,1757.16502400000,1678.86839200000,1539.79220800000,1677.02042000000,1722.26457300000,1814.50101500000,2054.75734400000,2453.92165300000,2939.84370200000,3525.53751200000,4413.57640900000,5454.98529900000,5245.25352500000,6273.65791800000,7595.11474100000,8069.36106100000,8639.80228400000,8917.94695500000,8325.54664500000,8290.74163000000,9131.37216700000,9959.66551000000,10112.2012890000,9869.54020000000,11755.4245360000,12280.1075350000,12422.7253980000,12843.3344410000
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.69156900000,2340.67546000000,2844.16286800000,3180.64498600000,3127.51176700000,3300.63634900000,3532.52787400000,4148.13091500000,5507.47434200000,6734.57487100000,7857.03148800000,9210.10118200000,12295.1212780000,14955.5345460000,11854.3711050000,11829.122609000,14261.8433790000,14288.1853490000,15636.5252590000,16446.1647180000,14269.8039880000,14934.2702840000,16800.1510250000,19247.2315370000,19608.7943950000,20428.6478160000,23870.4594850000,25085.784063000,27786.0057830000,29386.2878350000
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2261.17741800000,2241.36003200000,2331.55685800000,2461.90112400000,2779.18439700000,2803.85304600000,2925.22204700000,2934.52832100000,3202.50594900000,3690.17182600000,4298.03389700000,4435.39800800000,5486.72062800000,7447.21301800000,8966.72895900000,8701.30473100000,9490.6903120000,10486.3357890000,13034.3882080000,15204.3308190000,16531.1148990000,13837.1299810000,12590.9767960000,12374.0304230000,12126.9391990000,12481.9658450000,18149.8692500000,22443.4314630000,25219.3542780000,26618.0695770000,33465.478208000,35747.3377990000,39570.8615670000,40066.7242520000,43933.235443000,51032.349635000,50444.3591240000,46641.6408750000,47445.3810810000,50872.4492680000,48659.5988750000,48440.1420150000,53005.7339210000,65689.3214540000,76544.9170870000,80988.1376230000,90788.8004880000,107475.320298000,120422.137934000,109419.746953000,110885.991379000,119025.057203000,112584.676271000,120000.140730000,123678.702143000,105462.012584000,106899.293550000,110193.213797000,116926.759594000,112696.649060000,116860.02817200,134965.815442000,123719.658916000,131407.681365000,137516.587324000
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.77360400000,2360.1714820000,2609.89308700000,2893.79998700000,3063.89794600000,3278.17896400000,3504.61829500000,4003.60935800000,4914.57992800000,6109.73265200000,7283.78738100000,9211.7374470000,13370.9789450000,15677.6080860000,11996.0322730000,11188.4191700000,12902.574053000,13329.3499930000,14484.4715280000,15185.814581000,13321.9753140000,13838.5266820000,15132.4958330000,17252.1710430000,17294.9751600000,17564.2321550000,20261.8887790000,20227.2307430000,22675.5786300000,23367.5986790000
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4486.541209000,4207.25300800000,4611.49497400000,4701.66434200000,5175.15646100000,6380.07114000000,7242.91716000000,8322.56380200000,9692.43538800000,10707.3786750000,13249.8387410000,14754.1825910000,15905.2615420000,17215.1178520000,17289.5517960000,17415.6982810000,16097.0688850000,15319.7717340000,15731.9868750000,15810.7227670000,16814.9926420000,18589.8998330000,23407.1993690000,25681.2167320000,29813.7877170000,35400.2334660000,38888.5118040000,40351.0035620000,52591.8035230000,67041.2823090000,76051.6312330000,87069.767003000,88310.8119570000,70070.2918000000,69074.0363050000,77704.9215310000,83761.8171800000,81967.699173000,36976.2561070000,45376.314586000,36909.9564090000,67476.5290810000,73046.8890270000
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20930.5850690000,,,20638.765190000,,,,,19033.0594850000,,21668.3740930000,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,174.784134000000,169.318436000000,193.647812000000,210.635651000000,216.263046000000,221.967697000000,210.824432000000,217.304306000000,227.120865000000,246.799652000000,260.26513700000,279.167236000000,317.074066000000,380.527802000000,456.592529000000,521.838928000000,543.368469000000,610.750366000000,712.879639000000,834.812134000000,1109.88220200000,884.443237000000,856.569763000000,766.529602000000,681.909729000000,673.2900390000,855.169312000000,937.457153000000,1086.03527800000,1091.27624500000,1229.07104500000,1292.23376500000,1327.02954100000,1226.43054200000,1358.79443400000,1466.78820800000,1596.83239700000,1426.30114700000,1668.49755900000,1635.65673800000,1499.107422000,1506.24523900000,1596.02063000000,1941.87255900000,2183.55542000000,2242.98828100,2438.12646500000,2755.5859380,3183.20043900000,3119.58862300000,3067.9853520000,3301.98877000000,3164.17724600000,3379.7431640000,3435.40698200000,3146.24780300000,3140.85546900,3296.52661100000,3501.69799800000,3508.09765600,3268.0302730000,3785.93627900000,3455.39624000000,3771.4462890000,3993.38745100000
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,12098.2018750000,13334.3998390000,16187.4306500000,20882.02134700,22347.8999050000,27920.7436040000,28396.3794040000,30875.4764290000,37607.7886880000,44989.9653240000,50813.9342270000,44157.4267370000,41479.49844200,39075.8356410000,36582.3672010000,37689.8648610000,52082.4508810000,62456.0708850000,67180.5763710000,66815.7104500000,81734.8664970000,80997.2520920000,88614.926367000,82685.4559270000,86703.8130530000,99032.2375050000,98561.0137430000,88581.7044680000,90947.2051220000,89698.1993580000,81789.0206520000,82402.7809570000,90051.4459880000,111110.451312000,125160.228088000,130538.742587000,143083.461107000,184558.556593000,204263.797114000,169150.267345000,161853.920622000,179363.984222000,165444.651379000,184940.663805000,195693.570739000,170437.101188000,173604.753556000,170663.375248000,188298.315668000,193746.785647000,176891.886538000,223823.363960000,226052.001905000,256580.515123000,
